Code,Smell
"// This class checks if a string is a palindrome
public class Palindrome {

    // Method to check if a string is palindrome
    public static boolean isPalindrome(String str) {
        int i = 0, j = str.length() - 1;

        // Compare characters from both ends
        while (i < j) {
            if (str.charAt(i) != str.charAt(j))
                return false;  // If mismatch found, it's not a palindrome
            i++;
            j--;
        }
        return true;  // All characters matched
    }

    public static void main(String[] args) {
        String input = ""madam"";  // Example string
        System.out.println(isPalindrome(input));  // Check and output result
    }
}",0
"// This class generates the Fibonacci sequence
public class Fibonacci {

    // Method to generate Fibonacci numbers up to n
    public static void generateFibonacci(int n) {
        int a = 0, b = 1, c;
        System.out.print(a + "" "" + b);  // Print initial values

        // Loop to generate remaining Fibonacci numbers
        for (int i = 2; i < n; i++) {
            c = a + b;
            System.out.print("" "" + c);  // Output the next Fibonacci number
            a = b;
            b = c;
        }
        System.out.println();  // New line after sequence
    }

    public static void main(String[] args) {
        generateFibonacci(10);  // Generate first 10 Fibonacci numbers
    }
}",0
"// This class demonstrates bubble sort algorithm
public class BubbleSort {

    // Method to perform bubble sort on an array
    public static void bubbleSort(int[] arr) {
        int n = arr.length;
        // Outer loop for passes
        for (int i = 0; i < n - 1; i++) {
            // Inner loop for comparison
            for (int j = 0; j < n - i - 1; j++) {
                if (arr[j] > arr[j + 1]) {
                    // Swap elements
                    int temp = arr[j];
                    arr[j] = arr[j + 1];
                    arr[j + 1] = temp;
                }
            }
        }
    }

    public static void main(String[] args) {
        int[] arr = {64, 25, 12, 22, 11};  // Example array
        bubbleSort(arr);  // Sort the array
        for (int i : arr)
            System.out.print(i + "" "");  // Print sorted array
    }
}",0
"// This class finds the maximum of three numbers
public class FindMaximum {

    // Method to find maximum of three numbers
    public static int max(int a, int b, int c) {
        // Compare three numbers
        return (a > b && a > c) ? a : (b > c) ? b : c;
    }

    public static void main(String[] args) {
        int a = 10, b = 20, c = 5;  // Example numbers
        System.out.println(""Maximum: "" + max(a, b, c));  // Output maximum number
    }
}",1
"// This class checks if a number is prime
public class PrimeChecker {

    // Method to check if a number is prime
    public static boolean isPrime(int n) {
        if (n <= 1) return false;  // 0 and 1 are not prime
        // Loop through possible divisors
        for (int i = 2; i <= Math.sqrt(n); i++) {
            if (n % i == 0)
                return false;  // If divisible, not prime
        }
        return true;  // If no divisors found, it's prime
    }

    public static void main(String[] args) {
        int number = 29;  // Example number
        System.out.println(isPrime(number));  // Check and output result
    }
}",0
"// This class calculates the sum of an array's elements
public class ArraySum {

    // Method to sum all elements in an array
    public static int sumArray(int[] arr) {
        int sum = 0;
        // Loop through the array and add elements
        for (int i : arr) {
            sum += i;
        }
        return sum;  // Return total sum
    }

    public static void main(String[] args) {
        int[] numbers = {1, 2, 3, 4, 5};  // Example array
        System.out.println(""Sum: "" + sumArray(numbers));  // Output sum
    }
}",0
"// This class reverses a string
public class ReverseString {

    // Method to reverse a given string
    public static String reverse(String str) {
        String reversed = """";
        // Loop through the string from end to start
        for (int i = str.length() - 1; i >= 0; i--) {
            reversed += str.charAt(i);  // Append characters in reverse order
        }
        return reversed;  // Return reversed string
    }

    public static void main(String[] args) {
        String original = ""hello"";  // Example string
        System.out.println(reverse(original));  // Output reversed string
    }
}",0
"// This class counts the number of vowels in a string
public class VowelCounter {

    // Method to count vowels
    public static int countVowels(String str) {
        int count = 0;
        // Loop through each character
        for (char c : str.toLowerCase().toCharArray()) {
            if (""aeiou"".indexOf(c) != -1) {
                count++;  // Increment if vowel found
            }
        }
        return count;  // Return the total vowel count
    }

    public static void main(String[] args) {
        String sentence = ""Hello World"";  // Example sentence
        System.out.println(""Vowel count: "" + countVowels(sentence));  // Output count
    }
}",0
"// This class calculates the area of a circle
public class CircleArea {

    // Method to calculate area of a circle
    public static double area(double radius) {
        return Math.PI * radius * radius;  // Area formula: πr²
    }

    public static void main(String[] args) {
        double radius = 7.0;  // Example radius
        System.out.println(""Area: "" + area(radius));  // Output area of circle
    }
}",0
"// This class calculates the factorial of a number
public class Factorial {

    // Method to calculate factorial recursively
    public static int factorial(int n) {
        if (n == 0) 
            return 1;  // Base case: factorial of 0 is 1
        else 
            return n * factorial(n - 1);  // Recursive call
    }

    public static void main(String[] args) {
        int number = 5;  // Number to calculate factorial for
        System.out.println(""Factorial: "" + factorial(number));  // Output result
    }
}",0
"// This class generates the Fibonacci sequence
public class Fibonacci {

    // Method to generate Fibonacci numbers
    public static void generateFibonacci(int n) {
        int a = 0, b = 1;
        System.out.print(a + "" "" + b);  // Print initial values
        // Generate remaining Fibonacci numbers
        for (int i = 2; i < n; i++) {
            int next = a + b;
            System.out.print("" "" + next);
            a = b;
            b = next;
        }
        System.out.println();  // Newline
    }

    public static void main(String[] args) {
        generateFibonacci(10);  // Generate first 10 Fibonacci numbers
    }
}",0
"// This class checks if a number is prime
public class PrimeChecker {

    // Method to check if a number is prime
    public static boolean isPrime(int n) {
        if (n <= 1) return false;  // Check for non-prime cases
        // Check divisibility
        for (int i = 2; i <= Math.sqrt(n); i++) {
            if (n % i == 0)
                return false;  // Return false if divisible
        }
        return true;  // Prime number
    }

    public static void main(String[] args) {
        int number = 29;  // Test number
        System.out.println(isPrime(number));  // Check if prime
    }
}",0
"// This class checks if a string is a palindrome
public class Palindrome {

    // Method to check if a string is palindrome
    public static boolean isPalindrome(String str) {
        int i = 0, j = str.length() - 1;
        // Compare characters from both ends
        while (i < j) {
            if (str.charAt(i) != str.charAt(j))
                return false;  // If mismatch found
            i++;
            j--;
        }
        return true;  // All characters matched
    }

    public static void main(String[] args) {
        String input = ""madam"";  // Example string
        System.out.println(isPalindrome(input));  // Output result
    }
}",0
"// This class calculates the sum of an array's elements
public class ArraySum {

    // Method to sum all elements in an array
    public static int sumArray(int[] arr) {
        int sum = 0;
        // Loop through the array
        for (int i : arr) {
            sum += i;  // Add elements
        }
        return sum;  // Return total sum
    }

    public static void main(String[] args) {
        int[] numbers = {1, 2, 3, 4, 5};  // Example array
        System.out.println(""Sum: "" + sumArray(numbers));  // Output sum
    }
}",0
"// This class reverses a string
public class ReverseString {

    // Method to reverse a given string
    public static String reverse(String str) {
        String reversed = """";
        // Append characters in reverse order
        for (int i = str.length() - 1; i >= 0; i--) {
            reversed += str.charAt(i);
        }
        return reversed;  // Return reversed string
    }

    public static void main(String[] args) {
        String original = ""hello"";  // Example string
        System.out.println(reverse(original));  // Output reversed string
    }
}",0
"// This class counts the number of vowels in a string
public class VowelCounter {

    // Method to count vowels in a string
    public static int countVowels(String str) {
        int count = 0;
        // Check each character
        for (char c : str.toLowerCase().toCharArray()) {
            if (""aeiou"".indexOf(c) != -1)
                count++;  // Increment if vowel
        }
        return count;  // Return vowel count
    }

    public static void main(String[] args) {
        String sentence = ""Hello World"";  // Example string
        System.out.println(""Vowel count: "" + countVowels(sentence));  // Output count
    }
}",0
"// This class demonstrates bubble sort algorithm
public class BubbleSort {

    // Method to perform bubble sort
    public static void bubbleSort(int[] arr) {
        int n = arr.length;
        // Outer loop for passes
        for (int i = 0; i < n - 1; i++) {
            // Inner loop for comparison
            for (int j = 0; j < n - i - 1; j++) {
                if (arr[j] > arr[j + 1]) {
                    // Swap elements
                    int temp = arr[j];
                    arr[j] = arr[j + 1];
                    arr[j + 1] = temp;
                }
            }
        }
    }

    public static void main(String[] args) {
        int[] arr = {64, 25, 12, 22, 11};  // Example array
        bubbleSort(arr);  // Sort the array
        for (int i : arr)
            System.out.print(i + "" "");  // Output sorted array
    }
}",0
"// This class calculates the area of a circle
public class CircleArea {

    // Method to calculate area
    public static double area(double radius) {
        return Math.PI * radius * radius;  // Formula for area
    }

    public static void main(String[] args) {
        double radius = 7.0;  // Example radius
        System.out.println(""Area: "" + area(radius));  // Output result
    }
}",0
"// This class finds the maximum of three numbers
public class MaxFinder {

    // Method to find maximum
    public static int findMax(int a, int b, int c) {
        // Use ternary operator to find max
        return (a > b && a > c) ? a : (b > c) ? b : c;
    }

    public static void main(String[] args) {
        int a = 10, b = 20, c = 5;  // Example numbers
        System.out.println(""Max: "" + findMax(a, b, c));  // Output maximum
    }
}",1
"// This class calculates the average of three numbers
public class SimpleAverage {

    // Method to calculate average
    public static double average(int a, int b, int c) {
        return (a + b + c) / 3.0;
    }

    // Main method
    public static void main(String[] args) {
        double avg = average(3, 4, 5);  // Calculate average
        System.out.println(""Average: "" + avg);  // Output result
    }
}",1
"// This class multiplies two numbers
public class SimpleMultiply {

    // Method to multiply two numbers
    public static int multiply(int a, int b) {
        return a * b;
    }

    // Main method
    public static void main(String[] args) {
        int result = multiply(3, 4);
        System.out.println(""Multiplication: "" + result);
    }
}",1
"// This class divides two numbers
public class SimpleDivide {

    // Method to divide two numbers
    public static double divide(int a, int b) {
        return (double) a / b;
    }

    // Main method
    public static void main(String[] args) {
        double result = divide(10, 2);
        System.out.println(""Division: "" + result);
    }
}",1
"// This class checks if a number is prime
public class PrimeChecker {

    // Method to check prime number
    public static boolean isPrime(int n) {
        if (n <= 1) return false;
        for (int i = 2; i <= Math.sqrt(n); i++) {
            if (n % i == 0) return false;
        }
        return true;
    }

    // Main method
    public static void main(String[] args) {
        boolean result = isPrime(7);
        System.out.println(""Is prime: "" + result);
    }
}",0
"// This class subtracts two numbers
public class SimpleSubtract {

    // Method to subtract two numbers
    public static int subtract(int a, int b) {
        return a - b;
    }

    // Main method
    public static void main(String[] args) {
        int result = subtract(9, 5);
        System.out.println(""Subtraction: "" + result);
    }
}",1
"public class Calculator {

    // This method adds two numbers
    public int add(int a, int b) {
        return a + b;
    }

    // This method subtracts two numbers
    public int subtract(int a, int b) {
        return a - b;
    }

    /* 
     This method multiplies two numbers
     It is a very basic method
    */
    public int multiply(int a, int b) {
        return a * b;
    }

    // This method divides two numbers
    public int divide(int a, int b) {
        return a / b;
    }
}",1
"public class Person {

    // Name of the person
    private String name;

    // Age of the person
    private int age;

    // Constructor to initialize Person object
    public Person(String name, int age) {
        this.name = name;
        this.age = age;
    }

    // Get the name of the person
    public String getName() {
        return name;
    }

    // Set the name of the person
    public void setName(String name) {
        this.name = name;
    }

    // Get the age of the person
    public int getAge() {
        return age;
    }

    // Set the age of the person
    public void setAge(int age) {
        this.age = age;
    }
}",1
"public class Circle {

    // Radius of the circle
    private double radius;

    // Constructor to initialize Circle object
    public Circle(double radius) {
        this.radius = radius;
    }

    /* 
     This method calculates the area of the circle
     Area = π * r^2
    */
    public double calculateArea() {
        return Math.PI * radius * radius;
    }

    // This method calculates the circumference of the circle
    public double calculateCircumference() {
        return 2 * Math.PI * radius;
    }
}",1
"public class Student {

    // Name of the student
    private String name;

    // Grade of the student
    private int grade;

    // Constructor to initialize the student object
    public Student(String name, int grade) {
        this.name = name;
        this.grade = grade;
    }

    // This method returns the grade of the student
    public int getGrade() {
        return grade;
    }

    // This method sets the grade of the student
    public void setGrade(int grade) {
        this.grade = grade;
    }
}",1
"public class Employee {

    // Name of the employee
    private String name;

    // Salary of the employee
    private double salary;

    /* 
     Constructor to initialize the employee object
     */
    public Employee(String name, double salary) {
        this.name = name;
        this.salary = salary;
    }

    // This method returns the salary of the employee
    public double getSalary() {
        return salary;
    }

    // This method sets the salary of the employee
    public void setSalary(double salary) {
        this.salary = salary;
    }
}",1
"public class Rectangle {

    // Width of the rectangle
    private double width;

    // Height of the rectangle
    private double height;

    // Constructor to initialize Rectangle object
    public Rectangle(double width, double height) {
        this.width = width;
        this.height = height;
    }

    // This method calculates the area of the rectangle
    public double calculateArea() {
        return width * height;
    }

    /* 
     This method calculates the perimeter of the rectangle
     Perimeter = 2 * (width + height)
    */
    public double calculatePerimeter() {
        return 2 * (width + height);
    }
}",1
"public class Triangle {

    // Base of the triangle
    private double base;

    // Height of the triangle
    private double height;

    // Constructor to initialize Triangle object
    public Triangle(double base, double height) {
        this.base = base;
        this.height = height;
    }

    /* 
     This method calculates the area of the triangle
     Area = 0.5 * base * height
    */
    public double calculateArea() {
        return 0.5 * base * height;
    }

    // This method calculates the perimeter of the triangle
    public double calculatePerimeter(double sideA, double sideB) {
        return sideA + sideB + base;
    }
}",1
"public class Book {

    // Title of the book
    private String title;

    // Author of the book
    private String author;

    // Constructor to initialize Book object
    public Book(String title, String author) {
        this.title = title;
        this.author = author;
    }

    // Get the title of the book
    public String getTitle() {
        return title;
    }

    // Set the title of the book
    public void setTitle(String title) {
        this.title = title;
    }

    // Get the author of the book
    public String getAuthor() {
        return author;
    }

    // Set the author of the book
    public void setAuthor(String author) {
        this.author = author;
    }
}",1
"public class Car {

    // Make of the car
    private String make;

    // Model of the car
    private String model;

    // Year of manufacture
    private int year;

    // Constructor to initialize Car object
    public Car(String make, String model, int year) {
        this.make = make;
        this.model = model;
        this.year = year;
    }

    // Get the make of the car
    public String getMake() {
        return make;
    }

    // Set the make of the car
    public void setMake(String make) {
        this.make = make;
    }

    // Get the model of the car
    public String getModel() {
        return model;
    }

    // Set the model of the car
    public void setModel(String model) {
        this.model = model;
    }

    // Get the year of the car
    public int getYear() {
        return year;
    }

    // Set the year of the car
    public void setYear(int year) {
        this.year = year;
    }
}",1
"public class Dog {

    // Name of the dog
    private String name;

    // Breed of the dog
    private String breed;

    // Age of the dog
    private int age;

    // Constructor to initialize Dog object
    public Dog(String name, String breed, int age) {
        this.name = name;
        this.breed = breed;
        this.age = age;
    }

    // This method returns the name of the dog
    public String getName() {
        return name;
    }

    // This method sets the name of the dog
    public void setName(String name) {
        this.name = name;
    }

    // This method returns the breed of the dog
    public String getBreed() {
        return breed;
    }

    // This method sets the breed of the dog
    public void setBreed(String breed) {
        this.breed = breed;
    }

    // This method returns the age of the dog
    public int getAge() {
        return age;
    }

    // This method sets the age of the dog
    public void setAge(int age) {
        this.age = age;
    }
}",1
"public class Dog {

    // Name of the dog
    private String name;

    // Breed of the dog
    private String breed;

    // Age of the dog
    private int age;

    // Constructor to initialize Dog object
    public Dog(String name, String breed, int age) {
        this.name = name;
        this.breed = breed;
        this.age = age;
    }

    // This method returns the name of the dog
    public String getName() {
        return name;
    }

    // This method sets the name of the dog
    public void setName(String name) {
        this.name = name;
    }

    // This method returns the breed of the dog
    public String getBreed() {
        return breed;
    }

    // This method sets the breed of the dog
    public void setBreed(String breed) {
        this.breed = breed;
    }

    // This method returns the age of the dog
    public int getAge() {
        return age;
    }

    public void setAge(int age) {
        this.age = age;
    }
}",1
"public class Employee {

    // Name of the employee
    private String name;

    // Salary of the employee
    private double salary;

    /* 
     Constructor to initialize the employee object
     */
    public Employee(String name, double salary) {
        this.name = name;
        this.salary = salary;
    }

    // This method returns the salary of the employee
    public double getSalary() {
        return salary;
    }

    // This method sets the salary of the employee
    public void setSalary(double salary) {
        this.salary = salary;
    }
}",1
"public class Employee {

    // Name of the employee
    private String name;

    // Salary of the employee
    private double salary;

    /* 
     Constructor to initialize the employee object
     */
    public Employee(String name, double salary) {
        this.name = name;
        this.salary = salary;
    }

    // This method returns the salary of the employee
    public double getSalary() {
        return salary;
    }

    public void setSalary(double salary) {
        this.salary = salary;
    }
}",1
"public class Rectangle {

    // Width of the rectangle
    private double width;

    // Height of the rectangle
    private double height;

    // Constructor to initialize Rectangle object
    public Rectangle(double width, double height) {
        this.width = width;
        this.height = height;
    }

    // This method calculates the area of the rectangle
    public double calculateArea() {
        return width * height;
    }

    /* 
     This method calculates the perimeter of the rectangle
     Perimeter = 2 * (width + height)
    */
    public double calculatePerimeter() {
        return 2 * (width + height);
    }
}",1
"public class Rectangle {

    // Width of the rectangle
    private double width;

    // Height of the rectangle
    private double height;

    // Constructor to initialize Rectangle object
    public Rectangle(double width, double height) {
        this.width = width;
        this.height = height;
    }

    // This method calculates the area of the rectangle
    public double calculateArea() {
        return width * height;
    }

    public double calculatePerimeter() {
        return 2 * (width + height);
    }
}",1
"public class Triangle {

    // Base of the triangle
    private double base;

    // Height of the triangle
    private double height;

    // Constructor to initialize Triangle object
    public Triangle(double base, double height) {
        this.base = base;
        this.height = height;
    }

    /* 
     This method calculates the area of the triangle
     Area = 0.5 * base * height
    */
    public double calculateArea() {
        return 0.5 * base * height;
    }

    // This method calculates the perimeter of the triangle
    public double calculatePerimeter(double sideA, double sideB) {
        return sideA + sideB + base;
    }
}",1
"public class Book {

    // Title of the book
    private String title;

    // Author of the book
    private String author;

    // Constructor to initialize Book object
    public Book(String title, String author) {
        this.title = title;
        this.author = author;
    }

    // Get the title of the book
    public String getTitle() {
        return title;
    }

    // Set the title of the book
    public void setTitle(String title) {
        this.title = title;
    }

    // Get the author of the book
    public String getAuthor() {
        return author;
    }

    // Set the author of the book
    public void setAuthor(String author) {
        this.author = author;
    }
}",1
"public class Car {

    // Make of the car
    private String make;

    // Model of the car
    private String model;

    // Year of manufacture
    private int year;

    // Constructor to initialize Car object
    public Car(String make, String model, int year) {
        this.make = make;
        this.model = model;
        this.year = year;
    }

    // Get the make of the car
    public String getMake() {
        return make;
    }

    // Set the make of the car
    public void setMake(String make) {
        this.make = make;
    }

    // Get the model of the car
    public String getModel() {
        return model;
    }

    // Set the model of the car
    public void setModel(String model) {
        this.model = model;
    }

    // Get the year of the car
    public int getYear() {
        return year;
    }

    // Set the year of the car
    public void setYear(int year) {
        this.year = year;
    }
}",1
"public class Dog {

    // Name of the dog
    private String name;

    // Breed of the dog
    private String breed;

    // Age of the dog
    private int age;

    // Constructor to initialize Dog object
    public Dog(String name, String breed, int age) {
        this.name = name;
        this.breed = breed;
        this.age = age;
    }

    // This method returns the name of the dog
    public String getName() {
        return name;
    }

    // This method sets the name of the dog
    public void setName(String name) {
        this.name = name;
    }

    // This method returns the breed of the dog
    public String getBreed() {
        return breed;
    }

    // This method sets the breed of the dog
    public void setBreed(String breed) {
        this.breed = breed;
    }


    public int getAge() {
        return age;
    }
    }
}",1
"public class Point {

    // X-coordinate of the point
    private int x;

    // Y-coordinate of the point
    private int y;

    // Constructor to initialize Point object
    public Point(int x, int y) {
        this.x = x;
        this.y = y;
    }

    // Get the x-coordinate
    public int getX() {
        return x;
    }

    // Set the x-coordinate
    public void setX(int x) {
        this.x = x;
    }

    // Get the y-coordinate
    public int getY() {
        return y;
    }

    // Set the y-coordinate
    public void setY(int y) {
        this.y = y;
    }
}",1
"public class Laptop {

    // Brand of the laptop
    private String brand;

    // RAM size of the laptop
    private int ramSize;

    // Constructor to initialize Laptop object
    public Laptop(String brand, int ramSize) {
        this.brand = brand;
        this.ramSize = ramSize;
    }

    // Get the brand of the laptop
    public String getBrand() {
        return brand;
    }

    // Set the brand of the laptop
    public void setBrand(String brand) {
        this.brand = brand;
    }

    // Get the RAM size of the laptop
    // Get the RAM size of the laptop
    public int getRamSize() {
        return ramSize;
    }

    // Set the RAM size of the laptop
    public void setRamSize(int ramSize) {
        this.ramSize = ramSize;
    }
}
",1
"public class Book {


    private String title;

    private String author;

    // Constructor to initialize Book object
    public Book(String title, String author) {
        this.title = title;
        this.author = author;
    }

    // Get the title of the book
    public String getTitle() {
        return title;
    }

    // Set the title of the book
    public void setTitle(String title) {
        this.title = title;
    }

    // Get the author of the book
    public String getAuthor() {
        return author;
    }

    // Set the author of the book
    public void setAuthor(String author) {
        this.author = author;
    }
}",0
"public class Triangle {

    // Base of the triangle
    private double base;


    private double height;

    public Triangle(double base, double height) {
        this.base = base;
        this.height = height;
    }

    /* 
     This method calculates the area of the triangle
     Area = 0.5 * base * height
    */
    public double calculateArea() {
        return 0.5 * base * height;
    }

    // This method calculates the perimeter of the triangle
    public double calculatePerimeter(double sideA, double sideB) {
        return sideA + sideB + base;
    }
}
",1
"public class Book {


    private String title;

    // Author of the book
    private String author;

    // Constructor to initialize Book object
    public Book(String title, String author) {
        this.title = title;
        this.author = author;
    }

    // Get the title of the book
    public String getTitle() {
        return title;
    }

    // Set the title of the book
    public void setTitle(String title) {
        this.title = title;
    }

    // Get the author of the book
    public String getAuthor() {
        return author;
    }

    // Set the author of the book
    public void setAuthor(String author) {
        this.author = author;
    }
}",1
"public class Car {

    // Make of the car
    private String make;

    // Model of the car
    private String model;

    // Year of manufacture
    private int year;

    // Constructor to initialize Car object
    public Car(String make, String model, int year) {
        this.make = make;
        this.model = model;
        this.year = year;
    }

    // Get the make of the car
    public String getMake() {
        return make;
    }

    // Set the make of the car
    public void setMake(String make) {
        this.make = make;
    }

    // Get the model of the car
    public String getModel() {
        return model;
    }

    // Set the model of the car
    public void setModel(String model) {
        this.model = model;
    }

    // Get the year of the car
    public int getYear() {
        return year;
    }

    public void setYear(int year) {
        this.year = year;
    }
}
",1
"public class Point {

    // X-coordinate of the point
    private int x;

    // Y-coordinate of the point
    private int y;

    // Constructor to initialize Point object
    public Point(int x, int y) {
        this.x = x;
        this.y = y;
    }

    // Get the x-coordinate
    public int getX() {
        return x;
    }


    public void setX(int x) {
        this.x = x;
    }


}",1
"public class Course {

    // Name of the course
    private String name;

    // Code of the course
    private String code;

    // Constructor to initialize Course object
    public Course(String name, String code) {
        this.code = code;
    }

    // Get the name of the course
    public String getName() {
        return name;
    }

    // Set the name of the course
    public void setName(String name) {
        this.name = name;
    }

    // Get the code of the course
    public String getCode() {
        return code;
    }

    // Set the code of the course
    public void setCode(String code) {
        this.code = code;
    }
}
",1
"public class Course {

    // Name of the course
    private String name;

    // Code of the course
    private String code;

    // Constructor to initialize Course object
    public Course(String name, String code) {
        this.code = code;
    }

    // Get the name of the course
    public String getName() {
        return name;
    }

    // Set the name of the course
    // Get the code of the course
    public String getCode() {
        return code;
    }

    // Set the code of the course
    public void setCode(String code) {
        this.code = code;
    }
}",1
"public class Pen {

    // Brand of the pen
    private String brand;

    // Ink color of the pen
    private String inkColor;

    // Constructor to initialize Pen object
    public Pen(String brand, String inkColor) {
        this.brand = brand;
        this.inkColor = inkColor;
    }

    // Get the brand of the pen
    public String getBrand() {
        return brand;
    }

    // Set the brand of the pen
    public void setBrand(String brand) {
        this.brand = brand;
    }

    // Get the ink color of the pen
    public String getInkColor() {
        return inkColor;
    }

    // Set the ink color of the pen
    public void setInkColor(String inkColor) {
        this.inkColor = inkColor;
    }
}",1
"public class Pen {

    // Brand of the pen
    private String brand;

    // Ink color of the pen
    private String inkColor;

    // Constructor to initialize Pen object
    public Pen(String brand, String inkColor) {
        this.brand = brand;
        this.inkColor = inkColor;
    }

    // Get the brand of the pen
    public String getBrand() {
        return brand;
    }

    // Set the brand of the pen
    // Get the ink color of the pen
    // Set the ink color of the pen
    public void setInkColor(String inkColor) {
        this.inkColor = inkColor;
    }
}",1
"public class Building {

    // Name of the building
    private String name;

    // Number of floors in the building
    private int floors;

    // Constructor to initialize Building object
    public Building(String name, int floors) {
        this.name = name;
        this.floors = floors;
    }

    // Get the name of the building
    public String getName() {
        return name;
    }

    // Set the name of the building
    public void setName(String name) {
        this.name = name;
    }

    // Get the number of floors
    public int getFloors() {
        return floors;
    }

    // Set the number of floors
    public void setFloors(int floors) {
        this.floors = floors;
    }
}",1
"public class Building {

    // Name of the building
    private String name;

    // Number of floors in the building
    private int floors;

    // Constructor to initialize Building object
    // Get the name of the building
    public String getName() {
        return name;
    }

}",1
"public class Smartphone {

    // Brand of the smartphone
    private String brand;

    // Model of the smartphone
    private String model;

    // Constructor to initialize Smartphone object
    public Smartphone(String brand, String model) {
        this.brand = brand;
        this.model = model;
    }

    // Get the brand of the smartphone
    public String getBrand() {
        return brand;
    }

    // Set the brand of the smartphone
    public void setBrand(String brand) {
        this.brand = brand;
    }

    // Get the model of the smartphone
    public String getModel() {
        return model;
    }

    // Set the model of the smartphone
    public void setModel(String model) {
        this.model = model;
    }
}",1
"public class Smartphone {

    // Brand of the smartphone
    private String brand;

    // Model of the smartphone
    private String model;


    // Get the brand of the smartphone
    public String getBrand() {
        return brand;
    }

    // Set the brand of the smartphone
    public void setBrand(String brand) {
        this.brand = brand;
    }

    // Get the model of the smartphone
    public String getModel() {
        return model;
    }

    // Set the model of the smartphone
    public void setModel(String model) {
        this.model = model;
    }
}
",1
"public class Employee {

    // Employee ID
    private int id;

    // Name of the employee
    private String name;

    // Constructor to initialize Employee object
    public Employee(int id, String name) {
        this.id = id;
        this.name = name;
    }

    // Get the employee ID
    public int getId() {
        return id;
    }

    // Set the employee ID
    public void setId(int id) {
        this.id = id;
    }

    // Get the name of the employee
    public String getName() {
        return name;
    }

    // Set the name of the employee
    public void setName(String name) {
        this.name = name;
    }
}",1
"public class Employee {

    // Constructor to initialize Employee object
    public Employee(int id, String name) {
        this.id = id;
        this.name = name;
    }

    // Get the employee ID
    public int getId() {
        return id;
    }

    // Set the employee ID
    public void setId(int id) {
        this.id = id;
    }

    // Get the name of the employee
    public String getName() {
        return name;
    }

    // Set the name of the employee
    public void setName(String name) {
        this.name = name;
    }
}
",1
"public class BankAccount {

    // Account holder's name
    private String holderName;

    // Account balance
    private double balance;

    // Constructor to initialize BankAccount object
    public BankAccount(String holderName, double balance) {
        this.holderName = holderName;
        this.balance = balance;
    }

    // Get the account holder's name
    public String getHolderName() {
        return holderName;
    }

    // Set the account holder's name
    public void setHolderName(String holderName) {
        this.holderName = holderName;
    }

    // Get the account balance
    public double getBalance() {
        return balance;
    }

    // Set the account balance
    public void setBalance(double balance) {
        this.balance = balance;
    }
}",1
"public class BankAccount {

    // Account holder's name
    private String holderName;

    // Account balance
    private double balance;

    // Constructor to initialize BankAccount object
    public BankAccount(String holderName, double balance) {
        this.holderName = holderName;
        this.balance = balance;
    }



    // Set the account holder's name

    // Get the account balance
    public double getBalance() {
        return balance;
    }

    // Set the account balance
    public void setBalance(double balance) {
        this.balance = balance;
    }
}
",1
"public abstract class Shape {

    // Abstract method to calculate area
    public abstract double calculateArea();

    // Abstract method to calculate perimeter
    public abstract double calculatePerimeter();
}",1
"public abstract class Shape {

    // Abstract method to calculate area
    public abstract double calculateArea();
    public abstract double calculatePerimeter();
}",0
"public class Lamp {

    // Status of the lamp (on or off)
    private boolean isOn;

    // Constructor to initialize Lamp object
    public Lamp(boolean isOn) {
        this.isOn = isOn;
    }

    // This method turns the lamp on
    public void turnOn() {
        isOn = true;
    }

    // This method turns the lamp off
    public void turnOff() {
        isOn = false;
    }

    // This method checks if the lamp is on
    public boolean isOn() {
        return isOn;
    }
}",1
"public class Lamp {

    // Status of the lamp (on or off)
    private boolean isOn;

    // Constructor to initialize Lamp object
    public Lamp(boolean isOn) {
        this.isOn = isOn;
    }

    // This method turns the lamp on
    public void turnOn() {
        isOn = true;
    }

    // This method turns the lamp off
    public void turnOff() {
        isOn = false;
    }

    public boolean isOn() {
        return isOn;
    }
}",1
"public class Chair {

    // Material of the chair
    private String material;

    // Height of the chair
    private int height;

    // Constructor to initialize Chair object
    public Chair(String material, int height) {
        this.material = material;
        this.height = height;
    }

    // Get the material of the chair
    public String getMaterial() {
        return material;
    }

    // Set the material of the chair
    public void setMaterial(String material) {
        this.material = material;
    }

    // Get the height of the chair
    public int getHeight() {
        return height;
    }

    // Set the height of the chair
    public void setHeight(int height) {
        this.height = height;
    }
}",1
"public class Chair {

    // Material of the chair
    private String material;

    // Constructor to initialize Chair object
    public Chair(String material, int height) {
        this.material = material;
        this.height = height;
    }

    // Get the material of the chair
    public String getMaterial() {
        return material;
    }

    // Set the material of the chair
    public void setMaterial(String material) {
        this.material = material;
    }

    // Get the height of the chair
    public int getHeight() {
        return height;
    }

    // Set the height of the chair
    public void setHeight(int height) {
        this.height = height;
    }
}
",1
"public class Bus {

    // Number of seats in the bus
    private int seats;

    // Route number of the bus
    private int routeNumber;

    // Constructor to initialize Bus object
    public Bus(int seats, int routeNumber) {
        this.seats = seats;
        this.routeNumber = routeNumber;
    }

    // Get the number of seats
    public int getSeats() {
        return seats;
    }

    // Set the number of seats
    public void setSeats(int seats) {
        this.seats = seats;
    }

    // Get the route number
    public int getRouteNumber() {
        return routeNumber;
    }

    // Set the route number
    public void setRouteNumber(int routeNumber) {
        this.routeNumber = routeNumber;
    }
}
",1
