Code,Smell
"public static void processOrder(int orderAmount, int customerLoyaltyPoints, String customerType, boolean isHolidaySeason, String shippingOption, String paymentMethod, int itemsCount) {
        if (orderAmount <= 0) {
            System.out.println(""Invalid order amount."");
            return;
        } else if (orderAmount > 10000) {
            System.out.println(""Large order detected."");
        }

        if (customerType.equals(""VIP"")) {
            System.out.println(""VIP customer. Special discount applied."");
            orderAmount *= 0.85;
            if (shippingOption.equals(""overnight"")) {
                System.out.println(""Free overnight shipping for VIPs."");
            }
        } else if (customerType.equals(""Regular"")) {
            if (shippingOption.equals(""express"")) {
                System.out.println(""Express shipping selected. Additional charge applied."");
                orderAmount += 30;
            }  else {
                System.out.println(""Invalid shipping option. Defaulting to standard."");
            }
        } else if (customerType.equals(""New"")) {
            System.out.println(""New customer discount applied."");
            orderAmount *= 0.95;
            if (paymentMethod.equals(""credit_card"")) {
                System.out.println(""Credit card payment selected. Extra points awarded."");
            } else if (paymentMethod.equals(""paypal"")) {
                System.out.println(""PayPal payment selected."");
            } else if (paymentMethod.equals(""gift_card"")) {
                System.out.println(""Gift card payment selected. Gift card limit applied."");
                if (orderAmount > 500) {
                    System.out.println(""Gift card limit exceeded. Adjusting order amount."");
                    orderAmount = 500;
                }
            } else {
                System.out.println(""Invalid payment method. Defaulting to credit card."");
            }
        } else {
            System.out.println(""Unrecognized customer type."");
        }

        switch (shippingOption) {
            case ""standard"":
                System.out.println(""Processing with standard shipping."");
                break;
            case ""express"":
                System.out.println(""Processing with express shipping."");
                orderAmount += 20;
                break;
            case ""overnight"":
                System.out.println(""Processing with overnight shipping."");
                orderAmount += 50;
                break;
            default:
                System.out.println(""Invalid shipping option. Using standard shipping."");
                break;
        }

        for (int i = 0; i < itemsCount; i++) {
            if (i % 2 == 0) {
                System.out.println(""Processing even item: "" + (i + 1));
            } else {
                System.out.println(""Processing odd item: "" + (i + 1));
            }

            if (i == itemsCount / 2) {
                System.out.println(""Halfway through processing items."");
            }

            if (i > 0 && i % 10 == 0) {
                System.out.println(""Milestone reached: Processed "" + i + "" items."");
            }
        }

        if (orderAmount > 1000) {
            System.out.println(""High order amount. Final verification required."");
        } else if (orderAmount < 50) {
            System.out.println(""Low order amount. Extra shipping charges apply."");
            orderAmount += 10;
        }

        System.out.println(""Final order amount: $"" + orderAmount);
    }",1
"public void calculate(int[] numbers, int threshold) {
        int sum = 0;
        boolean isThresholdCrossed = false;

        for (int i = 0; i < numbers.length; i++) {
            if (numbers[i] > 0) { 
                sum += numbers[i];
            }

            if (numbers[i] > threshold) { 
                isThresholdCrossed = true;
            }

            // Nested if with two conditions: Complexity +2
            if (numbers[i] % 2 == 0) { 
                if (numbers[i] % 3 == 0) { 
                    sum += numbers[i] * 2;
                }
            }
        }
        while (sum < threshold && !isThresholdCrossed) { 
            sum += 10;
            if (sum > threshold) { 
                isThresholdCrossed = true;
            }

            if (sum % 2 == 0) { 
                sum /= 2;
            }
        }

        for (int j = 0; j < numbers.length; j++) { 
            if (numbers[j] > threshold) { 
                sum -= numbers[j];
            } else if (numbers[j] < 0) {
                sum += Math.abs(numbers[j]);
            }

            if (numbers[j] % 5 == 0) { 
                sum += numbers[j];
            }
        }

        // Final if-else ladder to reach 13
        if (sum > threshold) { 
            sum -= threshold;
        } else if (sum < threshold / 2) { 
            sum += threshold / 2;
        } else { 
            sum *= 2;
        }

        System.out.println(""Final sum: "" + sum);
    }",0
"public void addNumber(int num1, int num2, int num3, int num4, int num5, int num6, int num7, int num8, int num9){ 
 return (num1+num2+num3+num4+num5+num6+num7+num8+num9);
}",0
"public void complexMethod(int a, int b, int c, int d, int e, int f, int g, int h, int i, int j, int k, int l, int m, int n, int o) {
        if (a > 0) {
            if (b > 0) {
                if (c > 0) {
                    if (d > 0) {
                        System.out.println(""All conditions met"");
                    } else {
                        System.out.println(""Condition d not met"");
                    }
                } else {
                    System.out.println(""Condition c not met"");
                }
            } else {
                System.out.println(""Condition b not met"");
            }
        } else {
            System.out.println(""Condition a not met"");
        }

        switch (e) {
            case 1:
                System.out.println(""e is 1"");
                break;
            case 2:
                System.out.println(""e is 2"");
                break;
            default:
                System.out.println(""e is neither 1 nor 2"");
        }

        for (int i1 = 0; i1 < f; i1++) {
            if (g > 0) {
                if (h > 0) {
                    System.out.println(""g and h are positive"");
                }
            }
        }

        while (i > 0) {
            if (j > 0) {
                if (k > 0) {
                    System.out.println(""j and k are positive"");
                } else {
                    System.out.println(""k is not positive"");
                }
            } else {
                System.out.println(""j is not positive"");
            }
            i--;
        }

        try {
            if (l > 0) {
                throw new Exception(""Exception thrown"");
            }
        } catch (Exception ex) {
            System.out.println(""Exception caught"");
        } finally {
            System.out.println(""Finally block executed"");
        }

        switch (m) {
            case 1:
                System.out.println(""m is 1"");
                break;
            case 2:
                System.out.println(""m is 2"");
                break;
            default:
                System.out.println(""m is neither 1 nor 2"");
        }

        if (n > 0) {
            System.out.println(""n is positive"");
        } else if (o > 0) {
            System.out.println(""o is positive"");
        } else {
            System.out.println(""n and o are non-positive"");
        }
    }",1
"public void anotherComplexMethod(int a, int b, int c, int d, int e, int f, int g, int h, int i, int j, int k, int l, int m, int n, int o, int p) {
        // Conditionals
        if (a > 0) {
            if (b > 0) {
                if (c > 0) {
                    if (d > 0) {
                        System.out.println(""All initial conditions met"");
                    } else {
                        System.out.println(""Condition d not met"");
                    }
                } else {
                    System.out.println(""Condition c not met"");
                }
            } else {
                System.out.println(""Condition b not met"");
            }
        } else {
            System.out.println(""Condition a not met"");
        }

        // Switch statement
        switch (e) {
            case 1:
                System.out.println(""e is 1"");
                break;
            case 2:
                System.out.println(""e is 2"");
                break;
            case 3:
                System.out.println(""e is 3"");
                break;
            default:
                System.out.println(""e is not 1, 2, or 3"");
                break;
        }

        // For loop with nested conditionals
        for (int i1 = 0; i1 < f; i1++) {
            if (g > 0) {
                if (h > 0) {
                    System.out.println(""g and h are positive"");
                } else {
                    System.out.println(""h is not positive"");
                }
            } else {
                System.out.println(""g is not positive"");
            }
        }

        // While loop with nested conditionals
        while (i > 0) {
            if (j > 0) {
                if (k > 0) {
                    System.out.println(""j and k are positive"");
                } else {
                    System.out.println(""k is not positive"");
                }
            } else {
                System.out.println(""j is not positive"");
            }
            i--;
        }

        // Try-catch-finally block
        try {
            if (l > 0) {
                if (m > 0) {
                    throw new Exception(""Exception thrown"");
                } else {
                    System.out.println(""l is positive but m is not"");
                }
            } else {
                System.out.println(""l is not positive"");
            }
        } catch (Exception ex) {
            System.out.println(""Exception caught: "" + ex.getMessage());
        } finally {
            System.out.println(""Finally block executed"");
        }

        // Switch statement with nested conditionals
        switch (n) {
            case 1:
                if (o > 0) {
                    System.out.println(""n is 1 and o is positive"");
                } else {
                    System.out.println(""n is 1 but o is not positive"");
                }
                break;
            case 2:
                if (p > 0) {
                    System.out.println(""n is 2 and p is positive"");
                } else {
                    System.out.println(""n is 2 but p is not positive"");
                }
                break;
            default:
                System.out.println(""n is neither 1 nor 2"");
                break;
        }

        // Multiple nested conditionals
        if (a > 0) {
            if (b > 0) {
                if (c > 0) {
                    if (d > 0) {
                        if (e > 0) {
                            System.out.println(""All conditions met"");
                        } else {
                            System.out.println(""Condition e not met"");
                        }
                    } else {
                        System.out.println(""Condition d not met"");
                    }
                } else {
                    System.out.println(""Condition c not met"");
                }
            } else {
                System.out.println(""Condition b not met"");
            }
        } else {
            System.out.println(""Condition a not met"");
        }
    }",1
"public void check_Correct_word(JButton save_button){
        try{
            sound_button.playsound();
            error_counter=0;
            Highlighter hilite = text.getHighlighter();
            hilite.removeAllHighlights();

            String input_string = text.getText();
            //split the text into sentences
            String[] input_sentence = input_string.split(""[\\s]*[-.,!?:)\""][\\s]*"");

            for (i = 0; i < input_sentence.length; i++) {
                //Split the sentences into words
                String[] input_word = input_sentence[i].toLowerCase().split(""\\s+"");

                for ( kk = 0; kk < input_word.length; kk++) {
                    //split the words into char
                    char[] chars = input_word[kk].toLowerCase().toCharArray();

                    for (int k = 0; k < chars.length; k++) {
                        if (k == 0) {
                            for (int aa = 0; aa < Alphabet.length; aa++) {
                                if (chars[0] == Alphabet[aa]) {
                                    alphabet = Alphabet[aa];
                                    //path of stored_word files
                                    F1 = new File(""Words\\"" + Alphabet[aa] + "".docx"");
                                    Given_Word = input_word[kk];
                                    check_Correct_word(save_button);
                                }
                            }
                        }
                        //Looking for first char of the word
                        if (k == 0) {
                            for (int aa = 0; aa < Alphabet.length; aa++) {
                                if (chars[0] == Alphabet[aa]) {
                                    alphabet = Alphabet[aa];
                                    //path of stored_word files
                                    F1 = new File(""Words\\"" + Alphabet[aa] + "".docx"");
                                    Given_Word = input_word[kk];
                                    check_Correct_word(save_button);
                                }
                            }
                        }
                    }
                }
            }
            //if any error remaining in Jtextarea disable save button
            if(error_counter>0){
                save_button.setEnabled(false);
            }
            else if(error_counter==0) {save_button.setEnabled(true);}
            text.setEditable(true);
            XWPFDocument Stored_Docx = new XWPFDocument(new FileInputStream(F1));
            XWPFWordExtractor Stored_Text = new XWPFWordExtractor(Stored_Docx);
            String Stored_String = Stored_Text.getText();
            String[] Stored_Sentence = Stored_String.split(""[\\s]*[.][\\s]*"");
            String[] Stored_Word = null;

            //Split the stored sentence into words
            highlight_text highlight_text = new highlight_text();
            for (int yy = 0; yy < Stored_Sentence.length; yy++) {
                Stored_Word = Stored_Sentence[yy].toLowerCase().split(""\\s+"");
            }

            //Highlighting wrong word
            if (Collections.binarySearch(Arrays.asList(Stored_Word),Given_Word)< 0) {
                error_counter++;
                highlight_text.highlight(text,Given_Word);
            }

        } catch (FileNotFoundException e) {
            e.printStackTrace();
        } catch (IOException e) {
            e.printStackTrace();
        }
    }",1
"public void check_word(JButton save_button){
        XWPFDocument Stored_Docx = new XWPFDocument(new FileInputStream(F1));
        XWPFWordExtractor Stored_Text = new XWPFWordExtractor(Stored_Docx);
        String Stored_String = Stored_Text.getText();
        String[] Stored_Sentence = Stored_String.split(""[\\s]*[.][\\s]*"");
        String[] Stored_Word = null;

        //Split the stored sentence into words
        highlight_text highlight_text = new highlight_text();
        for (int yy = 0; yy < Stored_Sentence.length; yy++) {
            Stored_Word = Stored_Sentence[yy].toLowerCase().split(""\\s+"");
        }

        //Highlighting wrong word
        if (Collections.binarySearch(Arrays.asList(Stored_Word),Given_Word)< 0) {
            error_counter++;
            highlight_text.highlight(text,Given_Word);
        }

        sound_button.playsound();
        error_counter=0;
        Highlighter hilite = text.getHighlighter();
        hilite.removeAllHighlights();

        String input_string = text.getText();
        //split the text into sentences
        String[] input_sentence = input_string.split(""[\\s]*[-.,!?:)\""][\\s]*"");

        for (i = 0; i < input_sentence.length; i++) {
            //Split the sentences into words
            String[] input_word = input_sentence[i].toLowerCase().split(""\\s+"");

            for ( kk = 0; kk < input_word.length; kk++) {
                //split the words into char
                char[] chars = input_word[kk].toLowerCase().toCharArray();

                for (int k = 0; k < chars.length; k++) {
                    //Looking for first char of the word
                    if (k == 0) {
                        for (int aa = 0; aa < Alphabet.length; aa++) {
                            if (chars[0] == Alphabet[aa]) {
                                alphabet = Alphabet[aa];
                                //path of stored_word files
                                F1 = new File(""Words\\"" + Alphabet[aa] + "".docx"");
                                Given_Word = input_word[kk];
                                check_Correct_word(save_button);
                            }
                        }
                    }
                }
            }
        }
        //if any error remaining in Jtextarea disable save button
        if(error_counter>0){
            save_button.setEnabled(false);
        }
        else if(error_counter==0) {save_button.setEnabled(true);}
        text.setEditable(true);

        sound_button.playsound();

        //Checking whether the text is not empty or not
        if (text.getText().length() > 0) {

            save_filename = JOptionPane.showInputDialog(""Write New File Name"");
            savefile = new JFileChooser();
            savefile.setDialogTitle(""Choose Directory"");
            savefile.setSelectedFile(new File(save_filename));

            int sf = savefile.showSaveDialog(null);
            if (sf == JFileChooser.APPROVE_OPTION) {
                sound_button.playsound();

                try {
                    Object[] choices = {""Docx"", ""Pdf"", ""Cancel""};
                    Object defaultChoice = choices[0];
                    int n = JOptionPane.showOptionDialog(null, ""Select Format"", ""Format Choice"", JOptionPane.YES_NO_CANCEL_OPTION, JOptionPane.QUESTION_MESSAGE, null, choices, defaultChoice);

                    //Save file as docx
                    if (n == JOptionPane.YES_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_docx(savefile.getSelectedFile(),text.getText());
                    }

                    //Save file as pdf
                    else if (n == JOptionPane.NO_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_pdf(savefile.getSelectedFile(),text.getText());

                    } else {
                        sound_button.playsound();
                    }
                } catch (Exception ee) {
                    JOptionPane.showMessageDialog(null, ee);
                }
            } else {

                sound_button.playsound();
            }
        }
        else{
            Object[] options = {""Ok""};
            int n = JOptionPane.showOptionDialog(null, ""There is no text to save"", ""Warning"", JOptionPane.OK_OPTION, JOptionPane.NO_OPTION, null, options, options[0]);
            if (n == JOptionPane.OK_OPTION) {
                sound_button.playsound();
            }
        }
        
    }",1
"public void word(JButton save_button){
        XWPFDocument Stored_Docx = new XWPFDocument(new FileInputStream(F1));
        XWPFWordExtractor Stored_Text = new XWPFWordExtractor(Stored_Docx);
        String Stored_String = Stored_Text.getText();
        String[] Stored_Sentence = Stored_String.split(""[\\s]*[.][\\s]*"");
        String[] Stored_Word = null;

        //Split the stored sentence into words
        highlight_text highlight_text = new highlight_text();
        for (int yy = 0; yy < Stored_Sentence.length; yy++) {
            Stored_Word = Stored_Sentence[yy].toLowerCase().split(""\\s+"");
        }

        sound_button.playsound();
        error_counter=0;
        Highlighter hilite = text.getHighlighter();
        hilite.removeAllHighlights();

        String input_string = text.getText();
        //split the text into sentences
        String[] input_sentence = input_string.split(""[\\s]*[-.,!?:)\""][\\s]*"");

        for (i = 0; i < input_sentence.length; i++) {
            //Split the sentences into words
            String[] input_word = input_sentence[i].toLowerCase().split(""\\s+"");

            for ( kk = 0; kk < input_word.length; kk++) {
                //split the words into char
                char[] chars = input_word[kk].toLowerCase().toCharArray();

                for (int k = 0; k < chars.length; k++) {
                    //Looking for first char of the word
                    if (k == 0) {
                        for (int aa = 0; aa < Alphabet.length; aa++) {
                            if (chars[0] == Alphabet[aa]) {
                                alphabet = Alphabet[aa];
                                //path of stored_word files
                                F1 = new File(""Words\\"" + Alphabet[aa] + "".docx"");
                                Given_Word = input_word[kk];
                                check_Correct_word(save_button);
                            }
                        }
                    }
                }
            }
        }
        //if any error remaining in Jtextarea disable save button
        if(error_counter==0) {save_button.setEnabled(true);}
        text.setEditable(true);

        sound_button.playsound();

        //Checking whether the text is not empty or not
        if (text.getText().length() > 0) {

            save_filename = JOptionPane.showInputDialog(""Write New File Name"");
            savefile = new JFileChooser();
            savefile.setDialogTitle(""Choose Directory"");
            savefile.setSelectedFile(new File(save_filename));

            int sf = savefile.showSaveDialog(null);
            if (sf == JFileChooser.APPROVE_OPTION) {
                sound_button.playsound();

                try {
                    Object[] choices = {""Docx"", ""Pdf"", ""Cancel""};
                    Object defaultChoice = choices[0];
                    int n = JOptionPane.showOptionDialog(null, ""Select Format"", ""Format Choice"", JOptionPane.YES_NO_CANCEL_OPTION, JOptionPane.QUESTION_MESSAGE, null, choices, defaultChoice);

                    //Save file as docx
                    if (n == JOptionPane.YES_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_docx(savefile.getSelectedFile(),text.getText());
                    }

                    //Save file as pdf
                    else if (n == JOptionPane.NO_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_pdf(savefile.getSelectedFile(),text.getText());

                    } else {
                        sound_button.playsound();
                    }
                } catch (Exception ee) {
                    JOptionPane.showMessageDialog(null, ee);
                }
            } else {

                sound_button.playsound();
            }
        }
        else{
            Object[] options = {""Ok""};
            int n = JOptionPane.showOptionDialog(null, ""There is no text to save"", ""Warning"", JOptionPane.OK_OPTION, JOptionPane.NO_OPTION, null, options, options[0]);
            if (n == JOptionPane.OK_OPTION) {
                sound_button.playsound();
            }
        }
        
    }",0
"public void newClass(){
        for(int i=0;i<10;i++){
            System.out.println(i);
        }
        if (result_textarea.getText().length() > 0) {
            //write file name and choose directory
            save_filename = JOptionPane.showInputDialog(""Write New File Name"");
            savefile = new JFileChooser();
            savefile.setDialogTitle(""Choose Directory"");
            savefile.setSelectedFile(new File(save_filename));
            int sf = savefile.showSaveDialog(null);
            if (sf == JFileChooser.APPROVE_OPTION) {
                sound_button.playsound();
                // choose the file format
                try {
                    Object[] choices = {""Docx"", ""Pdf"", ""Cancel""};
                    Object defaultChoice = choices[0];
                    int n = JOptionPane.showOptionDialog(null, ""Select Format"", ""Format Choice"", JOptionPane.YES_NO_CANCEL_OPTION, JOptionPane.QUESTION_MESSAGE, null, choices, defaultChoice);
                    // save as docx
                    if (n == JOptionPane.YES_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // save as pdf
                    else if (n == JOptionPane.NO_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // cancel
                    else {
                        sound_button.playsound();
                    }
                } catch (Exception ee) {
                    JOptionPane.showMessageDialog(null, ee);
                }
            } else {
                sound_button.playsound();
            }
        }
        // If there is no text in JTextArea. Warning Message .
        else{
            Object[] options = {""Ok""};
            int n = JOptionPane.showOptionDialog(null, ""There is no text to save"", ""Warning"", JOptionPane.OK_OPTION, JOptionPane.NO_OPTION, null, options, options[0]);
            if (n == JOptionPane.OK_OPTION) {
                sound_button.playsound();
            }
            if (n == JOptionPane.YES_OPTION) {
                sound_button.playsound();
                save_file save_file = new save_file();
                save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
            }
            // save as pdf
            else if (n == JOptionPane.NO_OPTION) {
                sound_button.playsound();
                save_file save_file = new save_file();
                save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
            }
            // cancel
            else {
                sound_button.playsound();
            }
        }
        if (result_textarea.getText().length() > 0) {
            //write file name and choose directory
            save_filename = JOptionPane.showInputDialog(""Write New File Name"");
            savefile = new JFileChooser();
            savefile.setDialogTitle(""Choose Directory"");
            savefile.setSelectedFile(new File(save_filename));
            int sf = savefile.showSaveDialog(null);
            if (sf == JFileChooser.APPROVE_OPTION) {
                sound_button.playsound();
                // choose the file format
                try {
                    Object[] choices = {""Docx"", ""Pdf"", ""Cancel""};
                    Object defaultChoice = choices[0];
                    int n = JOptionPane.showOptionDialog(null, ""Select Format"", ""Format Choice"", JOptionPane.YES_NO_CANCEL_OPTION, JOptionPane.QUESTION_MESSAGE, null, choices, defaultChoice);
                    // save as docx
                    if (n == JOptionPane.YES_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // save as pdf
                    else if (n == JOptionPane.NO_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // cancel
                    else {
                        sound_button.playsound();
                    }
                } catch (Exception ee) {
                    JOptionPane.showMessageDialog(null, ee);
                }
            } else {
                sound_button.playsound();
            }
        }
        // If there is no text in JTextArea. Warning Message .
        else{
            Object[] options = {""Ok""};
            int n = JOptionPane.showOptionDialog(null, ""There is no text to save"", ""Warning"", JOptionPane.OK_OPTION, JOptionPane.NO_OPTION, null, options, options[0]);
            if (n == JOptionPane.OK_OPTION) {
                sound_button.playsound();
            }
        }
    }",1
"public void Code_Duplicate(){
        if (n == JOptionPane.YES_OPTION) {
            sound_button.playsound();
            save_file save_file = new save_file();
            save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
        }
        // save as pdf
        else if (n == JOptionPane.NO_OPTION) {
            sound_button.playsound();
            save_file save_file = new save_file();
            save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
        }
        // cancel
        else {
            sound_button.playsound();
        }
        for(int i=0;i<10;i++){
            System.out.println(i);
        }
        if (result_textarea.getText().length() > 0) {
            //write file name and choose directory
            save_filename = JOptionPane.showInputDialog(""Write New File Name"");
            savefile = new JFileChooser();
            savefile.setDialogTitle(""Choose Directory"");
            savefile.setSelectedFile(new File(save_filename));
            int sf = savefile.showSaveDialog(null);
            if (sf == JFileChooser.APPROVE_OPTION) {
                sound_button.playsound();
                // choose the file format
                try {
                    Object[] choices = {""Docx"", ""Pdf"", ""Cancel""};
                    Object defaultChoice = choices[0];
                    int n = JOptionPane.showOptionDialog(null, ""Select Format"", ""Format Choice"", JOptionPane.YES_NO_CANCEL_OPTION, JOptionPane.QUESTION_MESSAGE, null, choices, defaultChoice);
                    // save as docx
                    if (n == JOptionPane.YES_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // save as pdf
                    else if (n == JOptionPane.NO_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // cancel
                    else {
                        sound_button.playsound();
                    }
                } catch (Exception ee) {
                    JOptionPane.showMessageDialog(null, ee);
                }
            } else {
                sound_button.playsound();
            }
        }
        // If there is no text in JTextArea. Warning Message .
        else{
            Object[] options = {""Ok""};
            int n = JOptionPane.showOptionDialog(null, ""There is no text to save"", ""Warning"", JOptionPane.OK_OPTION, JOptionPane.NO_OPTION, null, options, options[0]);
            if (n == JOptionPane.OK_OPTION) {
                sound_button.playsound();
            }
            if (n == JOptionPane.YES_OPTION) {
                sound_button.playsound();
                save_file save_file = new save_file();
                save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
            }
            // save as pdf
            else if (n == JOptionPane.NO_OPTION) {
                sound_button.playsound();
                save_file save_file = new save_file();
                save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
            }
            // cancel
            else {
                sound_button.playsound();
            }
        }
        if (result_textarea.getText().length() > 0) {
            //write file name and choose directory
            save_filename = JOptionPane.showInputDialog(""Write New File Name"");
            savefile = new JFileChooser();
            savefile.setDialogTitle(""Choose Directory"");
            savefile.setSelectedFile(new File(save_filename));
            int sf = savefile.showSaveDialog(null);
            if (sf == JFileChooser.APPROVE_OPTION) {
                sound_button.playsound();
                // choose the file format
                try {
                    Object[] choices = {""Docx"", ""Pdf"", ""Cancel""};
                    Object defaultChoice = choices[0];
                    int n = JOptionPane.showOptionDialog(null, ""Select Format"", ""Format Choice"", JOptionPane.YES_NO_CANCEL_OPTION, JOptionPane.QUESTION_MESSAGE, null, choices, defaultChoice);
                    // save as docx
                    if (n == JOptionPane.YES_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_docx(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // save as pdf
                    else if (n == JOptionPane.NO_OPTION) {
                        sound_button.playsound();
                        save_file save_file = new save_file();
                        save_file.save_as_pdf(savefile.getSelectedFile(),result_textarea.getText());
                    }
                    // cancel
                    else {
                        sound_button.playsound();
                    }
                } catch (Exception ee) {
                    JOptionPane.showMessageDialog(null, ee);
                }
            } else {
                sound_button.playsound();
            }
        }
        // If there is no text in JTextArea. Warning Message .
        else{
            Object[] options = {""Ok""};
            int n = JOptionPane.showOptionDialog(null, ""There is no text to save"", ""Warning"", JOptionPane.OK_OPTION, JOptionPane.NO_OPTION, null, options, options[0]);
            if (n == JOptionPane.OK_OPTION) {
                sound_button.playsound();
            }
        }
    }",1
"public void highComplexityMethod(int x, int y, int z, int a, int b, int c, int d, int e, int f) {
        if (x > 0) { // +1
            if (y > 0) { // +1
                if (z > 0) { // +1
                    System.out.println(""x, y, and z are positive"");
                } else { // +1
                    System.out.println(""z is not positive"");
                }
            } else if (z > 0) { // +1
                System.out.println(""x and z are positive"");
            } else { // +1
                System.out.println(""x is positive, y and z are not"");
            }
        } else if (y > 0) { // +1
            if (a > 0) { // +1
                System.out.println(""y and a are positive"");
            } else if (b > 0) { // +1
                System.out.println(""y and b are positive"");
            } else if (c > 0) { // +1
                System.out.println(""y and c are positive"");
            }  else { // +1
                System.out.println(""Only y is positive"");
            }
        } else if (z > 0) { // +1
            if (c > 0) { // +1
                System.out.println(""z and c are positive"");
            } else { // +1
                System.out.println(""Only z is positive"");
            }
        } else { // +1
            for (int i = 0; i < d; i++) { // +1
                if (e > 0) { // +1
                    if (f > 0) { // +1
                        System.out.println(""e and f are positive"");
                    } else { // +1
                        System.out.println(""Only e is positive"");
                    }
                } else { // +1
                    System.out.println(""Neither e nor f are positive"");
                }
            }
        }

        while (a > 0) { // +1
            if (b > 0) { // +1
                System.out.println(""a and b are positive"");
            } else { // +1
                break;
            }
            a--;
        }
    }",1
"public static void gameDecision(int playerHealth, int enemyHealth, int playerMana, int enemyMana, int environment, int playerLevel, int enemyLevel) {
        if (playerHealth <= 0) {
            System.out.println(""Game Over. Player is dead."");
        } else if (enemyHealth <= 0) {
            System.out.println(""Victory! Enemy is dead."");
        } else {
            if (playerMana > 50) {
                System.out.println(""Player casts a powerful spell!"");
                enemyHealth -= 30;
            } else if (playerMana > 20) {
                System.out.println(""Player casts a moderate spell."");
                enemyHealth -= 15;
            } else {
                System.out.println(""Player attacks with a basic strike."");
                enemyHealth -= 5;
            }

            if (playerLevel > enemyLevel) {
                System.out.println(""Player has a level advantage."");
                enemyHealth -= 10;
            } else if (playerLevel < enemyLevel) {
                System.out.println(""Enemy has a level advantage."");
                playerHealth -= 10;
            } else {
                System.out.println(""Both player and enemy are equally matched."");
            }

            switch (environment) {
                case 1:
                    System.out.println(""The environment is a forest. Players have increased agility."");
                    playerHealth += 5;
                    break;
                case 2:
                    System.out.println(""The environment is a desert. Players have decreased stamina."");
                    playerHealth -= 5;
                    break;
                case 3:
                    System.out.println(""The environment is a swamp. Movement is slow."");
                    break;
                case 4:
                    System.out.println(""The environment is a mountain. Attack damage is increased."");
                    enemyHealth -= 10;
                    break;
                case 5:
                    System.out.println(""The environment is a cave. Defense is increased."");
                    playerHealth += 5;
                    break;
                default:
                    System.out.println(""The environment is neutral."");
                    break;
            }

            while (enemyHealth > 0 && playerHealth > 0) {
                if (enemyMana > 40) {
                    System.out.println(""Enemy casts a devastating spell!"");
                    playerHealth -= 25;
                    enemyMana -= 40;
                } else if (enemyMana > 10) {
                    System.out.println(""Enemy casts a weak spell."");
                    playerHealth -= 10;
                    enemyMana -= 10;
                } else {
                    System.out.println(""Enemy attacks with a basic strike."");
                    playerHealth -= 5;
                }

                if (playerHealth > 50) {
                    System.out.println(""Player uses a health potion."");
                    playerHealth += 20;
                } else if (playerMana > 30) {
                    System.out.println(""Player uses a mana potion."");
                    playerMana += 20;
                }

                if (playerHealth <= 0) {
                    System.out.println(""Player is dead."");
                    break;
                } else if (enemyHealth <= 0) {
                    System.out.println(""Enemy is dead."");
                    break;
                }
            }

            if (playerHealth > 0 && enemyHealth > 0) {
                System.out.println(""The battle continues..."");
            } else if (playerHealth <= 0) {
                System.out.println(""Game Over. The player was defeated."");
            } else {
                System.out.println(""Victory! The player defeated the enemy."");
            }
        }
    }",1
